,file_path,label,length
8644,train/tr_2132_tr22033.npy,0_250_17_1184_2554_16_153_677_7_131_1440_6_141_15_4649_1,410
8645,train/tr_6320_tr64021.npy,0_3_699_4_1068_32_6_59_1754_4_1414_1,410
8646,train/tr_631_tr07031.npy,0_74_400_35_101_4188_20_1932_478_134_3_243_31_1,410
8647,train/tr_5504_tr56005.npy,0_50_10_15_8_1142_44_6_12_18_269_50_2188_1,410
8648,train/tr_9275_tr091076.npy,0_5_628_97_5_12_1657_5_6_129_736_1,410
8649,train/tr_9599_tr094041.npy,0_3_840_2315_39_1350_124_48_12_226_423_31_769_343_48_528_23_1209_5_630_11_141_15_1,410
8650,train/tr_9265_tr091066.npy,0_151_7_61_8_18_289_14_46_38_1,410
8651,train/tr_5119_tr52020.npy,0_819_195_12_1797_4277_6_4260_77_332_15_1,410
8652,train/tr_2652_tr27053.npy,0_96_225_1874_193_967_474_1,410
8653,train/tr_10649_tr13114.npy,0_17_282_10_19_844_24_1335_6_36_18_27_2983_692_1,410
8654,train/tr_112_tr02012.npy,0_251_32_362_53_1199_3830_1,410
8655,train/tr_4787_tr48088.npy,0_297_10_22_784_31_143_149_1399_126_717_1690_31_1,410
8656,train/tr_10506_tr53114.npy,0_2689_1310_25_3_75_286_6_393_2255_393_1631_11_5_576_705_2673_12_4_1,410
8657,train/tr_3208_tr33009.npy,0_4664_35_6_751_2161_109_791_37_24_12_1322_1,410
8658,train/tr_4482_tr45083.npy,0_159_7_398_45_70_12_18_19_1304_25_332_15_1,410
8659,train/tr_6769_tr68070.npy,0_5_2097_1088_4_3964_16_49_10_474_1140_1318_1,410
8660,train/tr_3928_tr40029.npy,0_209_35_678_4_473_9_4191_8_119_920_335_47_37_436_303_616_41_15_1,410
8661,train/tr_8678_tr86079.npy,0_12_827_4_843_158_739_54_56_4_53_2046_1,410
8662,train/tr_10686_tr03103.npy,0_5_78_10_15_29_85_21_2625_12_1868_1330_75_1,410
8663,train/tr_5654_tr57055.npy,0_3_1917_33_4_39_587_4_227_81_3_2175_8_21_2011_587_4_120_190_2865_15_1,410
8664,train/tr_6658_tr67059.npy,0_938_348_5_541_14_60_925_6_24_30_2099_125_992_1,410
8665,train/tr_1418_tr15019.npy,0_115_715_839_11_17_1076_376_4395_1975_1,410
8666,train/tr_7697_tr77098.npy,0_660_2526_106_5_2979_14_3_18_559_14_5_506_1477_1,410
8667,train/tr_4488_tr45089.npy,0_154_404_36_18_65_1433_38_1,410
8668,train/tr_1311_tr14012.npy,0_19_2559_9_10_716_9_6_493_2100_33_129_1186_12_6_1,410
8669,train/tr_9531_tr093093.npy,0_1341_469_101_200_23_2591_5_330_37_2351_123_1850_15_1,410
8670,train/tr_9064_tr89105.npy,0_22_621_35_1154_7_3_1974_4_60_1263_24_319_930_3301_15_1,410
8671,train/tr_8308_tr83069.npy,0_3_18_8_3_163_3_1158_4_627_11_115_53_228_293_228_2969_1,410
8672,train/tr_5058_tr51059.npy,0_5_18_8_5_61_424_4_808_7_3_27_495_95_2053_1,410
8673,train/tr_7996_tr80097.npy,0_30_10_533_12_969_16_1821_31_3_1081_187_82_108_3_12_10_1,410
8674,train/tr_1180_tr12081.npy,0_324_25_314_194_14_314_194_14_236_1348_7_141_3140_166_33_33_1,410
8675,train/tr_9525_tr093087.npy,0_1634_19_677_813_74_21_1346_422_153_330_359_1,410
8676,train/tr_8113_tr81114.npy,0_85_1044_4_5_2803_423_50_5_1097_54_25_2898_1218_25_15_23_1897_25_1,410
8677,train/tr_5699_tr57100.npy,0_3_4091_10_2551_6_39_3_1811_39_7_16_2296_124_6_59_231_91_6_1,410
8678,train/tr_9897_tr096099.npy,0_180_255_9_538_28_6_5_292_42_906_4_5_12_331_130_50_1461_4_1,410
8679,train/tr_10077_tr098039.npy,0_143_4128_3_1793_7_16_13_2546_16_1011_4_6_2295_1,410
8680,train/tr_1583_tr16084.npy,0_3_250_895_7_382_33_10_332_21_7_4774_41_892_1104_1,410
8681,train/tr_7484_tr75085.npy,0_3_1441_28_90_43_510_7_10_1225_1441_4_15_1,410
8682,train/tr_5379_tr54080.npy,0_4706_72_63_551_326_4140_3_13_327_571_7_1600_1,410
8683,train/tr_5433_tr55034.npy,0_1149_253_268_7_155_4026_239_1145_9_10_12_399_51_15_1,410
8684,train/tr_6446_tr65047.npy,0_5_151_7_467_64_6_302_11_5_40_1026_49_38_1,410
8685,train/tr_4671_tr47072.npy,0_24_997_427_55_136_11_10_580_138_25_27_2172_10_1,410
8686,train/tr_10574_tr30135.npy,0_180_255_9_1769_28_6_129_709_15_23_754_1,410
8687,train/tr_7555_tr76056.npy,0_190_34_70_304_28_6_40_635_2592_53_308_780_20_1,410
8688,train/tr_7999_tr80100.npy,0_118_125_6_50_657_109_17_196_11_131_3517_9_82_3504_1,410
8689,train/tr_3906_tr40007.npy,0_782_30_188_3386_25_1154_166_2702_3603_39_839_11_6_120_3249_161_457_1,410
8690,train/tr_10874_tr09148.npy,0_324_497_4_112_6_226_328_2075_2115_180_5_1641_4_3219_863_2391_1,410
8691,train/tr_499_tr05099.npy,0_104_2385_114_5_96_107_68_3028_116_16_15_1,410
8692,train/tr_1431_tr15032.npy,0_4664_1090_6_17_591_3033_14_314_3417_1,410
8693,train/tr_7320_tr74021.npy,0_325_258_105_93_4717_13_327_6_65_13_1216_15_968_30_3125_1197_1,410
8694,train/tr_9381_tr092063.npy,0_1284_590_24_309_37_29_13_3770_62_1587_1,410
8695,train/tr_3629_tr37030.npy,0_3293_1505_11_482_547_31_962_38_1,410
8696,train/tr_3054_tr31055.npy,0_18_60_89_12_400_35_351_86_688_8_27_1,410
8697,train/tr_5768_tr58069.npy,0_3_18_347_128_167_41_118_125_6_3_351_621_4_4103_124_6_67_444_1,410
8698,train/tr_8944_tr88105.npy,0_3_19_668_13_1389_704_16_6_2862_1491_217_539_1018_15_1,410
8699,train/tr_1172_tr12073.npy,0_688_205_80_266_387_21_4056_1031_1,410
8700,train/tr_7179_tr72080.npy,0_569_14_373_114_16_2564_389_5_658_7_12_276_69_102_4_2369_1,410
8701,train/tr_5852_tr59053.npy,0_149_31_12_644_1869_4_525_2563_54_25_2209_11_38_1,410
8702,train/tr_9749_tr095071.npy,0_5_19_287_500_11_10_445_102_257_13_2203_11_881_2523_1,410
8703,train/tr_5228_tr53029.npy,0_22_239_222_9_46_155_300_8_836_244_155_4_914_3157_386_76_1,410
8704,train/tr_7927_tr80028.npy,0_3_777_9_731_14_70_24_4843_847_67_4672_1,410
8705,train/tr_5252_tr53053.npy,0_18_488_389_237_3256_4493_102_610_1194_106_1,410
8706,train/tr_4510_tr46011.npy,0_574_4_4070_2131_1280_2533_1569_20_55_671_1,410
8707,train/tr_5110_tr52011.npy,0_12_22_1766_35_903_28_3_383_16_800_4_118_16_823_1,410
8708,train/tr_10262_tr099104.npy,0_415_242_2123_1394_2156_109_613_94_127_13_1511_10_91_1,410
8709,train/tr_6619_tr67020.npy,0_3_48_281_6_235_73_399_11_24_4727_253_65_1574_4_15_1,410
8710,train/tr_10183_tr099025.npy,0_206_133_66_137_58_210_73_1083_4_40_4_1261_1530_171_91_1,410
8711,train/tr_923_tr10024.npy,0_3_136_11_414_54_308_114_477_11_187_82_108_10_3242_807_1,410
8712,train/tr_10652_tr13117.npy,0_1641_4_725_9_24_1335_6_365_40_514_1567_4_1,410
8713,train/tr_6973_tr70074.npy,0_18_3_595_33_8_3_1806_7_156_114_700_1952_7_1746_106_1,410
8714,train/tr_2459_tr25060.npy,0_664_217_396_10_158_4_492_3_18_6_19_814_27_217_3785_1,410
8715,train/tr_8239_tr82120.npy,0_3_6_312_167_41_1589_32_8_3_896_43_455_4_1877_1,410
8716,train/tr_4795_tr48096.npy,0_237_9_383_16_3_21_4567_938_11_1394_4429_1239_15_1,410
8717,train/tr_488_tr05088.npy,0_70_50_1751_22_27_517_2420_182_21_882_450_1,410
8718,train/tr_882_tr09082.npy,0_1798_11_8_369_2003_227_405_1193_1058_63_38_1,410
8719,train/tr_9877_tr096079.npy,0_60_872_6_120_13_1346_208_710_13_558_942_389_6_19_173_1753_171_1,410
8720,train/tr_1619_tr17020.npy,0_885_54_2609_7_10_5_519_4_129_138_27_847_2159_441_1,410
8721,train/tr_8280_tr83041.npy,0_178_1570_164_33_10_6_702_58_215_198_10_2240_1,410
8722,train/tr_2893_tr29094.npy,0_143_4821_7_65_1530_6_3729_100_15_3_4115_855_1,410
8723,train/tr_687_tr07087.npy,0_1934_583_10_183_73_377_12_40_2354_106_2284_1,410
8724,train/tr_5441_tr55042.npy,0_220_17_18_131_205_502_7_25_1444_4_53_188_1496_11_1,410
8725,train/tr_5722_tr58023.npy,0_22_24_585_19_1906_4350_4857_1594_7_118_16_1242_4_450_1,410
8726,train/tr_9418_tr092100.npy,0_115_3_1224_8_27_765_346_208_13_902_1245_8_27_1,410
8727,train/tr_10767_tr05135.npy,0_486_4_1014_314_709_1506_9_10_1761_768_278_239_59_87_284_3_1393_1,410
8728,train/tr_7370_tr74071.npy,0_2508_28_2875_1639_16_205_110_8_2812_94_4328_1,410
8729,train/tr_8102_tr81103.npy,0_2966_865_3121_507_1328_961_11_3_944_3053_28_7_314_788_111_10_280_6_1,410
8730,train/tr_5982_tr60083.npy,0_3_761_9_3_18_1793_31_1552_48_58_3_3478_9_5_1314_4_15_1,410
8731,train/tr_10840_tr09114.npy,0_1681_13_1123_550_3_2179_165_50_10_47_495_93_738_1681_2639_255_15_23_305_1,410
8732,train/tr_3819_tr39020.npy,0_3_672_58_542_370_142_1714_732_1,410
8733,train/tr_7523_tr76024.npy,0_3_394_1160_4_12_18_237_3_6_312_2503_14_2667_1,410
8734,train/tr_608_tr07008.npy,0_2460_55_16_17_649_72_7_22_3646_5_4618_4_21_2799_1,410
8735,train/tr_7174_tr72075.npy,0_73_417_811_11_445_102_672_58_972_2210_26_531_1,410
8736,train/tr_1886_tr19087.npy,0_19_287_916_62_7_839_11_141_15_205_80_1,410
8737,train/tr_6611_tr67012.npy,0_536_57_6_5_1926_23_1372_154_7_650_1,410
8738,train/tr_10052_tr098014.npy,0_5_2325_2725_3_2784_274_27_1642_952_41_276_1628_118_16_185_1531_243_1,410
8739,train/tr_3908_tr40009.npy,0_297_7_3176_103_2467_103_117_17_1751_260_353_19_135_14_1385_2024_1,410
8740,train/tr_6947_tr70048.npy,0_5_504_7_1797_979_32_3_371_1298_69_1902_1,410
8741,train/tr_10129_tr098091.npy,0_3_495_93_1560_20_8_1404_111_59_4_5_292_1864_278_758_32_38_1,410
8742,train/tr_9134_tr90055.npy,0_422_95_16_48_7_522_7_12_99_1552_703_807_1,410
8743,train/tr_6253_tr63054.npy,0_315_28_10_3633_898_63_2385_114_378_885_54_24_2949_15_1,410
8744,train/tr_10671_tr13136.npy,0_180_255_9_1769_28_6_129_709_15_23_754_1,410
8745,train/tr_6740_tr68041.npy,0_5_1055_102_75_4455_9_424_4_64_6_66_229_7_407_14_4006_1,410
8746,train/tr_8248_tr83009.npy,0_29_85_12_33_352_398_492_4144_51_3_45_80_7_1571_34_1104_1,410
8747,train/tr_6807_tr69008.npy,0_940_1061_3436_27_15_280_320_4_533_1,410
8748,train/tr_9116_tr90037.npy,0_294_232_2566_34_4_46_83_3369_106_1,410
8749,train/tr_3531_tr36032.npy,0_147_7_70_1166_9_3_623_9_2817_491_7_655_4_15_1,410
8750,train/tr_1912_tr20013.npy,0_3237_9_435_20_2174_31_295_195_15_1,410
8751,train/tr_3733_tr38034.npy,0_1225_10_1236_714_46_5_2846_5_4_764_4_49_1,410
8752,train/tr_8097_tr81098.npy,0_2689_1310_25_3_75_286_393_2255_393_1631_11_5_576_705_2673_12_4_1,410
8753,train/tr_9326_tr092008.npy,0_115_9_1344_334_16_1432_373_548_16_21_3481_1,410
8754,train/tr_6008_tr61009.npy,0_497_4_221_121_695_550_6_3935_14_999_1090_155_2101_53_2109_45_1,410
8755,train/tr_9926_tr097008.npy,0_65_1081_202_7_149_169_558_78_398_33_4_3428_31_6_1,410
8756,train/tr_4748_tr48049.npy,0_199_35_1324_63_1817_126_2832_897_46_38_1,410
8757,train/tr_3871_tr39072.npy,0_147_7_70_373_4_5_1490_413_953_102_15_1,410
8758,train/tr_6948_tr70049.npy,0_17_3_27_42_1570_23_871_4_385_1288_14_8_1177_141_38_1,410
8759,train/tr_4253_tr43054.npy,0_36_759_780_25_586_105_8_3315_28_3961_3374_102_1,410
8760,train/tr_4090_tr41091.npy,0_154_7_3_18_6_2134_19_4636_1,410
8761,train/tr_9426_tr092108.npy,0_848_5_1126_171_1576_4_441_1,410
8762,train/tr_6651_tr67052.npy,0_206_133_8_955_193_3_18_269_13_292_121_2704_11_38_1,410
8763,train/tr_437_tr05037.npy,0_465_411_216_27_1145_296_7_1969_243_1,410
8764,train/tr_1278_tr13079.npy,0_129_13_3631_12_6_141_15_2121_1,410
8765,train/tr_2826_tr29027.npy,0_241_3297_954_52_8_1527_7_1447_13_3218_1,410
8766,train/tr_7612_tr77013.npy,0_1175_175_428_9_30_3897_317_24_327_47_1849_124_27_1702_236_1,410
8767,train/tr_10084_tr098046.npy,0_3_18_412_4_631_234_518_14_2800_114_489_71_6_19_2521_1,410
8768,train/tr_10509_tr53117.npy,0_17_1716_2537_149_13_464_71_27_725_9_21_503_865_326_1,410
8769,train/tr_10123_tr098085.npy,0_1439_93_1549_126_19_557_494_5_1009_352_110_126_3_1147_11_823_1,410
8770,train/tr_7316_tr74017.npy,0_303_1059_1091_37_12_73_542_370_142_313_4_1274_278_52_1290_1,410
8771,train/tr_446_tr05046.npy,0_561_176_154_7_6_24_30_3326_106_15_1,410
8772,train/tr_8929_tr88090.npy,0_12_4961_293_25_149_1861_3886_13_1156_19_557_494_1022_19_2352_106_1,410
8773,train/tr_6990_tr70091.npy,0_3_826_4_2308_124_19_55_355_3364_4088_37_35_7_1521_1,410
8774,train/tr_3131_tr32032.npy,0_233_57_27_517_235_42_472_16_10_2206_62_76_1,410
8775,train/tr_3803_tr39004.npy,0_97_7_4_544_1536_79_3263_8_3644_53_748_4316_1,410
8776,train/tr_4403_tr45004.npy,0_4839_2277_6_158_4_24_391_2597_8_1260_124_45_991_24_2236_1,410
8777,train/tr_7150_tr72051.npy,0_411_4672_3_180_549_388_12_753_202_1451_4_15_1,410
8778,train/tr_6509_tr66010.npy,0_3_3419_349_279_921_93_9_254_36_769_20_490_2329_714_120_1574_15_1,410
8779,train/tr_7980_tr80081.npy,0_5_1306_7_5_14_58_60_9_3_1774_75_32_2044_20_24_2256_1630_365_252_80_1,410
8780,train/tr_4001_tr41002.npy,0_298_43_219_14_241_976_1022_2050_4_1230_1,410
8781,train/tr_10041_tr098003.npy,0_3_163_2134_53_9_2935_21_546_700_3489_1,410
8782,train/tr_449_tr05049.npy,0_64_6_5_1949_41_3_371_1298_69_2350_44_1,410
8783,train/tr_5349_tr54050.npy,0_96_144_18_491_6_6_24_265_6_50_5_395_5_416_46_1792_14_53_4392_45_1,410
8784,train/tr_2244_tr23045.npy,0_3_1474_4_1775_28_22_1276_533_427_2262_1,410
8785,train/tr_10695_tr03112.npy,0_75_8_482_13_1205_332_19_1345_27_2079_69_3030_1,410
8786,train/tr_8213_tr82094.npy,0_1860_438_28_158_438_21_610_158_4_2690_87_24_1457_19_1262_10_1,410
8787,train/tr_7037_tr71038.npy,0_766_51_399_11_60_89_885_100_6_53_2841_2173_1,410
8788,train/tr_1339_tr14040.npy,0_4532_1836_10_74_21_13_4620_634_12_1283_4_1134_60_212_1,410
8789,train/tr_10800_tr02123.npy,0_19_5_5_12_275_34_315_1263_544_7_15_1489_328_353_1376_1,410
8790,train/tr_9771_tr095093.npy,0_1341_469_101_200_23_2591_5_330_37_2351_123_1850_15_1,410
8791,train/tr_10086_tr098048.npy,0_4642_51_5_1995_4_5_361_289_14_526_2244_172_1,410
8792,train/tr_10427_tr23129.npy,0_1966_1999_20_28_49_3_643_316_838_12_25_1280_43_570_284_1028_69_91_1,410
8793,train/tr_6958_tr70059.npy,0_18_491_6_2139_77_6_5_2685_98_26_27_122_92_15_1,410
8794,train/tr_10051_tr098013.npy,0_61_137_58_210_66_596_106_1,410
8795,train/tr_9959_tr097041.npy,0_30_45_41_22_1583_426_4_65_2770_15_1,410
8796,train/tr_4896_tr49097.npy,0_291_4_3_206_133_1010_32_1521_1,410
8797,train/tr_10808_tr02131.npy,0_19_2226_549_30_3_2471_7_182_149_12_530_4_19_4_560_1,410
8798,train/tr_8978_tr89019.npy,0_3_2119_35_219_34_3_66_586_1890_4_2019_295_80_1,410
8799,train/tr_8412_tr84053.npy,0_259_10_5_2290_604_129_16_95_778_7_1,410
8800,train/tr_1336_tr14037.npy,0_2214_1437_183_96_145_430_15_1,410
8801,train/tr_9986_tr097068.npy,0_22_21_39_3095_2481_26_6_5_1228_4_59_231_1414_1,410
8802,train/tr_10236_tr099078.npy,0_101_500_11_700_1198_7_17_67_359_314_4793_1,410
8803,train/tr_9297_tr091099.npy,0_836_668_116_30_31_14_621_79_24_514_1584_2426_76_1,397
8804,train/tr_5827_tr59028.npy,0_3_508_37_749_41_5_18_8_61_2653_4_1496_1,397
8805,train/tr_7323_tr74024.npy,0_5_641_54_1277_1253_4_23_3020_1656_210_5_144_9_143_141_15_1,397
8806,train/tr_5672_tr57073.npy,0_56_4_1859_134_5_263_1877_29_1265_48_2847_15_1,397
8807,train/tr_5848_tr59049.npy,0_17_4053_135_108_175_183_86_290_691_7_509_14_175_1817_2523_1,397
8808,train/tr_8500_tr85021.npy,0_3_564_4_786_110_600_1016_50_10_17_1908_105_3646_1,397
8809,train/tr_35_tr01035.npy,0_314_126_14_552_16_48_425_15_1,397
8810,train/tr_10527_tr53135.npy,0_180_255_9_1769_28_6_129_709_15_23_754_1,397
8811,train/tr_5196_tr52097.npy,0_18_8_2165_321_128_612_4_53_13_4970_59_44_1,397
8812,train/tr_2733_tr28034.npy,0_325_1326_10_99_1552_2670_41_8_1908_815_2107_4_124_7_37_38_1,397
8813,train/tr_8564_tr85085.npy,0_660_99_958_39_5_129_1917_687_1380_3_648_38_1,397
8814,train/tr_7778_tr78079.npy,0_12_589_39_16_828_1111_251_32_22_2419_1295_172_1,397
8815,train/tr_7779_tr78080.npy,0_3_1385_4371_317_39_4306_3_218_543_4_6_112_173_6_2906_55_299_1,397
8816,train/tr_5598_tr56099.npy,0_3_118_16_185_971_346_1739_63_3_59_69_3058_110_1168_1,397
8817,train/tr_5845_tr59046.npy,0_3_918_462_1278_1184_41_1510_8_136_11_4234_134_1485_1,397
8818,train/tr_878_tr09078.npy,0_1547_103_3_167_41_19_4516_4_29_3753_71_21_3081_1,397
8819,train/tr_88_tr01088.npy,0_5_1105_49_1047_4_215_9_1501_1690_1,397
8820,train/tr_6941_tr70042.npy,0_940_590_3_417_676_11_540_102_4_42_433_69_1501_1,397
8821,train/tr_7937_tr80038.npy,0_3_21_4798_1248_11_87_2399_20_91_80_1,397
8822,train/tr_5568_tr56069.npy,0_3_163_1525_1396_264_328_21_814_562_11_36_18_2261_1,397
8823,train/tr_8682_tr86083.npy,0_115_3_1224_8_27_765_346_208_13_902_1245_8_27_1,397
8824,train/tr_2054_tr21055.npy,0_351_1000_50_5_6_12_18_56_4_2277_248_12_6_1,397
8825,train/tr_5488_tr55089.npy,0_571_79_571_79_674_309_6_53_4105_243_15_3_915_1,397
8826,train/tr_5401_tr55002.npy,0_129_271_88_5_59_4655_16_319_386_121_281_121_20_1,397
8827,train/tr_3671_tr37072.npy,0_150_160_52_977_232_1365_27_476_35_392_5_162_4_13_3903_1,397
8828,train/tr_874_tr09074.npy,0_1010_9_199_35_6_800_68_48_955_43_80_790_1,397
8829,train/tr_3774_tr38075.npy,0_2692_335_7_2111_7_5_96_570_4435_6_6_1,397
8830,train/tr_3137_tr32038.npy,0_12_400_35_10_15_3_375_313_28_6_3557_4_236_38_1,397
8831,train/tr_4629_tr47030.npy,0_17_297_131_3_1220_510_7_22_1106_9_38_1,397
8832,train/tr_9736_tr095058.npy,0_18_1217_31_17_1812_102_102_11_241_976_1069_38_1,397
8833,train/tr_4732_tr48033.npy,0_484_9_377_49_2978_16_66_12_406_79_3563_1,397
8834,train/tr_4224_tr43025.npy,0_220_321_128_421_574_4_1343_37_67_3770_306_106_1,397
8835,train/tr_6652_tr67053.npy,0_30_2275_37_97_1411_25_5_1556_811_11_46_1,397
8836,train/tr_8699_tr86100.npy,0_1758_51_6_5_200_24_578_19_1985_822_3913_3610_1,397
8837,train/tr_10514_tr53122.npy,0_1634_19_677_813_74_21_1346_422_153_330_359_1,397
8838,train/tr_10753_tr05121.npy,0_18_1554_39_6_3_1522_9_950_13_889_401_480_56_4_15_1,397
8839,train/tr_2852_tr29053.npy,0_744_9_1874_193_27_2012_1287_677_6_73_200_42_5_20_111_21_169_267_45_1,397
8840,train/tr_8435_tr84076.npy,0_3_118_16_185_9_6_2602_62_10_5_263_1285_9_324_15_1,397
8841,train/tr_6044_tr61045.npy,0_118_16_3_1095_7_1255_4413_31_30_5_1073_37_318_1876_1,397
8842,train/tr_589_tr06089.npy,0_3_245_302_11_36_18_65_2123_354_15_1,397
8843,train/tr_2776_tr28077.npy,0_3_711_318_32_10_21_1402_14_822_12_989_4_40_858_91_80_1,397
8844,train/tr_10420_tr23122.npy,0_1634_19_677_813_74_21_1346_422_153_330_359_1,397
8845,train/tr_5931_tr60032.npy,0_3_18_909_11_27_1071_13_2312_65_2863_67_3849_512_6_76_1,397
8846,train/tr_6994_tr70095.npy,0_182_70_22_17_158_4_413_218_105_450_23_1466_4_1,397
8847,train/tr_5206_tr53007.npy,0_119_920_335_7_5_1110_15_1119_1671_9_1,397
8848,train/tr_8404_tr84045.npy,0_97_1727_246_6_141_40_635_19_2790_58_10_1,397
8849,train/tr_5571_tr56072.npy,0_3_10_483_117_313_4_22_1106_6_311_1436_695_6_4367_5_25_27_2172_10_1,397
8850,train/tr_830_tr09030.npy,0_70_761_1612_398_4_155_3253_284_1371_31_1,397
8851,train/tr_10130_tr098092.npy,0_1196_49_3233_3_163_321_14_3049_14_337_14_3_1331_1,397
8852,train/tr_4604_tr47005.npy,0_1612_3_808_7_2823_1276_15_1,397
8853,train/tr_8260_tr83021.npy,0_5_3129_7_28_729_30_528_15_741_5_2594_1738_2084_1,397
8854,train/tr_187_tr02087.npy,0_362_6_19_1906_12_1657_3269_1134_60_212_1,397
8855,train/tr_6983_tr70084.npy,0_136_11_3371_2975_142_32_97_4470_2383_1,397
8856,train/tr_8101_tr81102.npy,0_4544_865_74_3620_502_141_818_12_1232_3080_4775_1,397
8857,train/tr_5816_tr59017.npy,0_867_487_239_2400_19_2910_11_3_1162_1149_1231_100_38_1,397
8858,train/tr_8298_tr83059.npy,0_742_11_5_2685_98_26_36_61_21_3999_140_1,397
8859,train/tr_10126_tr098088.npy,0_1914_51_5_489_33_74_3472_3537_5_332_192_643_2925_1,397
8860,train/tr_9813_tr096015.npy,0_1642_952_41_5_18_8_61_65_3926_125_15_1,397
8861,train/tr_8790_tr87071.npy,0_12_90_3684_3_662_1499_2332_13_2886_299_1,397
8862,train/tr_5877_tr59078.npy,0_372_1279_1377_552_16_3_2648_7_2144_26_6_1967_1,397
8863,train/tr_7010_tr71011.npy,0_3_18_8_3_163_238_463_514_694_58_49_2846_1,397
8864,train/tr_3796_tr38097.npy,0_743_12_2217_28_174_12_115_9_1069_3_12_10_1,397
8865,train/tr_635_tr07035.npy,0_70_17_282_5_341_320_4_45_4_311_16_2224_41_1,397
8866,train/tr_670_tr07070.npy,0_569_14_168_4_1413_20_22_21_593_15_1,397
8867,train/tr_10820_tr02143.npy,0_660_99_138_8_5_129_1917_687_1380_3_648_38_1,397
8868,train/tr_10852_tr09126.npy,0_5_34_7_29_85_5_285_20_2031_868_260_1384_14_320_1,397
8869,train/tr_8582_tr85103.npy,0_3_4095_88_149_606_13_633_2669_2698_27_24_156_1,397
8870,train/tr_10424_tr23126.npy,0_180_255_9_538_28_6_5_292_42_906_4_5_12_331_130_50_1461_4_1,397
8871,train/tr_5657_tr57058.npy,0_199_35_251_32_115_10_3_518_102_223_100_251_32_38_1,397
8872,train/tr_5397_tr54098.npy,0_10_6_42_528_17_1451_4_8_17_623_1132_3_2845_27_1071_15_1,397
8873,train/tr_6032_tr61033.npy,0_1874_389_7_108_6_213_4_12_73_580_451_1,397
8874,train/tr_10187_tr099029.npy,0_1033_51_158_449_7_222_19_3342_9_458_923_20_138_140_1,397
8875,train/tr_10833_tr09107.npy,0_180_255_9_538_28_6_5_292_42_906_4_5_12_331_130_50_1461_4_1,397
8876,train/tr_10735_tr05103.npy,0_317_1156_60_89_5_19_511_45_4_294_343_20_760_2951_106_1,397
8877,train/tr_4148_tr42049.npy,0_74_18_8_61_970_4_3_984_149_21_441_1,397
8878,train/tr_7551_tr76052.npy,0_64_6_3_623_3060_4_56_4_1119_2421_62_19_53_3459_10_1,397
8879,train/tr_2297_tr23098.npy,0_5_118_16_1108_97_4470_512_15_236_15_1,397
8880,train/tr_9356_tr092038.npy,0_64_6_17_61_65_2747_57_15_1,397
8881,train/tr_10241_tr099083.npy,0_766_51_3_418_617_63_5_292_641_54_38_1,397
8882,train/tr_5518_tr56019.npy,0_3_18_347_128_167_41_238_7_17_367_3439_1,397
8883,train/tr_686_tr07086.npy,0_97_10_1810_3_400_35_1776_271_22_492_41_15_23_1074_109_1,397
8884,train/tr_7081_tr71082.npy,0_101_1176_39_60_89_681_51_6_48_12_9_2009_1195_1,397
8885,train/tr_7736_tr78037.npy,0_3_4253_6_573_923_41_822_22_1433_10_139_1,397
8886,train/tr_4571_tr46072.npy,0_206_133_1219_6_174_3_18_6_269_580_469_2240_1,397
8887,train/tr_10717_tr03134.npy,0_50_27_1403_145_5_34_7_1664_13_1784_1,397
8888,train/tr_6485_tr65086.npy,0_5_443_3_385_14_194_16_913_4_235_335_36_2182_65_2024_15_1,397
8889,train/tr_6734_tr68035.npy,0_13_2792_301_93_6_120_2995_40_679_6_3257_9_454_1,397
8890,train/tr_5906_tr60007.npy,0_3_257_1712_68_18_6_5_1000_490_54_426_4_1909_248_374_4074_1,397
8891,train/tr_9901_tr096103.npy,0_1929_293_106_1013_126_6_1293_6_560_610_1194_931_1,397
8892,train/tr_7219_tr73020.npy,0_510_7_70_17_194_16_131_4101_1051_2302_3990_9_2172_10_1,397
8893,train/tr_9515_tr093077.npy,0_3_1851_1912_436_28_6_1803_14_8_19_1244_30_57_7_129_1199_1,397
8894,train/tr_4752_tr48053.npy,0_1369_114_25_830_42_914_149_90_4_10_3446_1,397
8895,train/tr_9400_tr092082.npy,0_928_35_10_225_251_129_1199_1,397
8896,train/tr_9520_tr093082.npy,0_5_598_2698_286_154_7_3_2321_605_149_968_1,397
8897,train/tr_4925_tr50026.npy,0_3_18_294_4_233_7_310_39_36_19_3128_3093_39_13_4009_1,397
8898,train/tr_9716_tr095038.npy,0_343_2059_10_3_2145_88_107_4_19_4490_1,397
8899,train/tr_3283_tr33084.npy,0_3357_479_450_73_311_15_1,397
8900,train/tr_5631_tr57032.npy,0_107_28_10_66_12_66_17_1167_675_6_18_91_3672_92_15_1,397
8901,train/tr_7709_tr78010.npy,0_259_8_18_205_6_587_4_17_61_2838_675_15_1,397
8902,train/tr_8637_tr86038.npy,0_742_11_70_104_545_4_53_707_2935_671_1,397
8903,train/tr_8938_tr88099.npy,0_2458_4442_108_581_2341_1397_94_1717_1,397
8904,train/tr_4912_tr50013.npy,0_22_1133_1080_139_1,397
8905,train/tr_10384_tr100106.npy,0_1634_19_677_813_74_21_1346_422_153_330_359_1,397
8906,train/tr_5620_tr57021.npy,0_3_18_380_4_3129_7_28_6_12_40_1487_65_599_228_597_228_15_1,397
